week,league_name,spread_covered_cat,total_covered_cat,total_cat,draw_cat,draw_result_cat,home_win_last_10_cat,away_win_last_10_cat,game_count
2022-02-07,ligue1,neither_covered_spread,under_covered,less than 3,draw +300 to +500,draw hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-07,ligue1,neither_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,2
2022-02-07,ligue1,neither_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-07,ligue1,neither_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-07,seriea,neither_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,2
2022-02-07,seriea,neither_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-07,seriea,neither_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-07,seriea,neither_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-07,seriea,neither_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-07,seriea,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-07,seriea,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,2
2022-02-07,seriea,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-14,bundesliga,away_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-14,bundesliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-14,bundesliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-14,bundesliga,away_covered_spread,under_covered,3 or more,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-14,bundesliga,home_covered_spread,over_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-14,bundesliga,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-14,bundesliga,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-14,bundesliga,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,bundesliga,neither_covered_spread,over_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-14,champions,away_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-14,champions,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-14,champions,home_covered_spread,under_covered,3 or more,draw +300 to +500,draw hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-14,champions,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-14,epl,away_covered_spread,over_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-14,epl,away_covered_spread,over_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-14,epl,away_covered_spread,over_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-14,epl,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,epl,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,2
2022-02-14,epl,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-14,epl,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-14,epl,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 < .25,1
2022-02-14,epl,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,epl,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-14,europa,away_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-14,europa,away_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-14,europa,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-14,europa,home_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,europa,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-14,europa,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-14,europa,neither_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 < .25,1
2022-02-14,europa,neither_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-14,laliga,neither_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-14,laliga,neither_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,2
2022-02-14,laliga,neither_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-14,laliga,neither_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,2
2022-02-14,laliga,neither_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-14,laliga,neither_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-14,laliga,neither_covered_spread,under_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,laliga,neither_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,laliga,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-14,ligue1,neither_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,ligue1,neither_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-14,ligue1,neither_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-14,ligue1,neither_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-14,ligue1,neither_covered_spread,under_covered,less than 3,draw +300 to +500,draw hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-14,ligue1,neither_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-14,ligue1,neither_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,ligue1,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,2
2022-02-14,ligue1,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-14,seriea,neither_covered_spread,over_covered,less than 3,draw +300 to +500,draw hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-14,seriea,neither_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,seriea,neither_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-14,seriea,neither_covered_spread,under_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-14,seriea,neither_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-14,seriea,neither_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-14,seriea,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-14,seriea,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-14,seriea,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,bundesliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,bundesliga,away_covered_spread,under_covered,3 or more,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-21,bundesliga,home_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-21,bundesliga,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,bundesliga,home_covered_spread,under_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-21,bundesliga,home_covered_spread,under_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-21,bundesliga,home_covered_spread,under_covered,3 or more,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-21,bundesliga,home_covered_spread,under_covered,3 or more,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,bundesliga,neither_covered_spread,under_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-21,champions,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,champions,home_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-21,champions,home_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-21,champions,neither_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,epl,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-21,epl,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-21,epl,away_covered_spread,under_covered,less than 3,draw +300 to +500,draw hit,home win last 10 > .25,away win last 10 < .25,1
2022-02-21,epl,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-21,epl,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-21,epl,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-21,epl,home_covered_spread,over_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2022-02-21,epl,home_covered_spread,under_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-21,epl,home_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,epl,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-21,epl,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-21,epl,neither_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2022-02-21,europa,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2022-02-21,europa,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2022-02-21,europa,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,europa,away_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2022-02-21,europa,home_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2022-02-21,europa,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
